beta,fmt_value
0.7342061361361361,0.39461002946511675
0.7354097527527527,0.3953622308197313
0.7366133693693693,0.3961149604604113
0.7378169859859859,0.396868217201366
0.7390206026026025,0.3976219998093491
0.7402242192192191,0.398376307003204
0.7414278358358357,0.39913113745341183
0.7426314524524524,0.3998864897816368
0.743835069069069,0.4006423625602738
0.7450386856856857,0.401398754311996
0.7462423023023023,0.40215566350930154
0.7474459189189189,0.40291308857406144
0.7486495355355355,0.40367102787706854
0.7498531521521521,0.40442947973758503
0.7510567687687687,0.40518844242289237
0.7522603853853853,0.4059479141478407
0.7534640020020019,0.40670789307439975
0.7546676186186185,0.40746837731120883
0.7558712352352351,0.40822936491313044
0.7570748518518517,0.40899085388080086
0.7582784684684684,0.40975284216018487
0.759482085085085,0.41051532764213033
0.7606857017017017,0.41127830816192323
0.7618893183183183,0.41204178149884446
0.7630929349349349,0.41280574537572695
0.7642965515515515,0.41357019745851537
0.7655001681681681,0.4143351353558254
0.7667037847847847,0.41510055661850553
0.7679074014014013,0.4158664587392006
0.769111018018018,0.41663283915191407
0.7703146346346346,0.4173996952315759
0.7715182512512512,0.4181670242936085
0.7727218678678678,0.4189348235934964
0.7739254844844844,0.4197030903263561
0.775129101101101,0.42047182162650953
0.7763327177177176,0.4212410145670577
0.7775363343343342,0.4220106661594568
0.7787399509509508,0.42278077335309644
0.7799435675675674,0.42355133303488024
0.7811471841841842,0.4243223420288072
0.7823508008008008,0.42509379709555684
0.7835544174174174,0.4258656949320757
0.784758034034034,0.4266380321711664
0.7859616506506506,0.42741080538107884
0.7871652672672672,0.4281840110651037
0.7883688838838838,0.4289576456611696
0.7895725005005004,0.4297317055414412
0.790776117117117,0.4305061870119207
0.7919797337337336,0.43128108631205325
0.7931833503503503,0.4320563996143321
0.7943869669669669,0.4328321230239104
0.7955905835835835,0.43360825257821234
0.7967942002002001,0.43438478424655047
0.7979978168168167,0.4351617139297437
0.7992014334334334,0.4359390374597392
0.80040505005005,0.4367167505992383
0.8016086666666666,0.4374948490413244
0.8028122832832832,0.4382733284090954
0.8040158998998999,0.4390521842552979
0.8052195165165165,0.43983141206196796
0.8064231331331331,0.44061100724007096
0.8076267497497497,0.4413909651291492
0.8088303663663663,0.44217128099697184
0.8100339829829829,0.4429519500391865
0.8112375995995995,0.443732967378978
0.8124412162162161,0.44451432806672986
0.8136448328328327,0.4452960270796881
0.8148484494494493,0.44607805932163147
0.816052066066066,0.4468604196225449
0.8172556826826826,0.44764310273829616
0.8184592992992992,0.44842610335031863
0.8196629159159159,0.44920941606529713
0.8208665325325325,0.44999303541485836
0.8220701491491491,0.45077695585526606
0.8232737657657657,0.45156117176712096
0.8244773823823823,0.45234567745506493
0.8256809989989989,0.45313046714748917
0.8268846156156155,0.45391553499624904
0.8280882322322322,0.45470087507638207
0.8292918488488488,0.45548648138583153
0.8304954654654654,0.4562723478451743
0.831699082082082,0.45705846829735575
0.8329026986986986,0.45784483650742674
0.8341063153153152,0.45863144616228835
0.8353099319319318,0.459418290870441
0.8365135485485484,0.4602053641617384
0.8377171651651651,0.4609926594871471
0.8389207817817818,0.46178017021851286
0.8401243983983984,0.46256788964832996
0.841328015015015,0.4633558109895185
0.8425316316316316,0.4641439273752064
0.8437352482482482,0.4649322318585169
0.8449388648648648,0.4657207174123618
0.8461424814814814,0.4665093769292423
0.847346098098098,0.4672982032210524
0.8485497147147146,0.4680871890188916
0.8497533313313312,0.46887632697288273
0.8509569479479479,0.46966560965199405
0.8521605645645645,0.4704550295438704
0.8533641811811811,0.47124457905466893
0.8545677977977977,0.47203425050890097
0.8557714144144143,0.4728240361492819
0.8569750310310309,0.473613928136585
0.8581786476476476,0.4744039185495052
0.8593822642642642,0.4751939993845252
0.8605858808808808,0.4759841625557921
0.8617894974974974,0.47677439989499953
0.8629931141141141,0.47756470315127414
0.8641967307307307,0.4783550639910732
0.8654003473473473,0.47914547399808577
0.8666039639639639,0.4799359246731419
0.8678075805805805,0.48072640743412964
0.8690111971971971,0.4815169136159174
0.8702148138138137,0.48230743447028557
0.8714184304304303,0.48309796116586307
0.8726220470470469,0.48388848478807317
0.8738256636636635,0.48467899633908545
0.8750292802802802,0.4854694867377755
0.8762328968968969,0.48625994681969215
0.8774365135135135,0.48705036733703166
0.8786401301301301,0.48784073895862007
0.8798437467467467,0.488631052269903
0.8810473633633633,0.4894212977729427
0.8822509799799799,0.4902114658864232
0.8834545965965965,0.4910015469456633
0.8846582132132131,0.4917915312026378
0.8858618298298297,0.4925814088260036
0.8870654464464464,0.4933711699011396
0.888269063063063,0.49416080443018784
0.8894726796796796,0.49495030233210763
0.8906762962962962,0.4957396534427355
0.8918799129129128,0.4965288475148541
0.8930835295295294,0.4973178742182678
0.894287146146146,0.49810672313988885
0.8954907627627626,0.4988953837838293
0.8966943793793793,0.49968384557150347
0.897897995995996,0.5004720978417367
0.8991016126126126,0.5012601298508844
